ID	TITLE	URL
69	"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Amarelo"	https://www.submarino.com.br/produto/134217483?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
70	"Smartphone LG K11+ 32GB Dual Chip Android 7.1.2 Tela 5.3"" Octa Core 1.5 Ghz 4G Câmera 13MP - Preto"	https://www.submarino.com.br/produto/133689788?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
71	"Smartphone Samsung Galaxy J2 Core 16GB Dual Chip Android 8.1 Tela 5"" Quad-Core 1.4GHz 4G Câmera 8MP - Prata"	https://www.submarino.com.br/produto/134174760?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
72	iPhone Xr 128GB Coral IOS12 4G + Wi-fi Câmera 12MP - Apple	https://www.submarino.com.br/produto/134074363?pfm_carac=Smartphone&pfm_index=0&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
73	"Smartphone Asus Zenfone Max Pro (M1) 32GB Dual Chip Android Oreo Tela 6"" Qualcomm Snapdragon SDM636  4G Câmera  13 + 5MP (Dual Traseira) - Prata"	https://www.submarino.com.br/produto/133788831?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
74	"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Vermelho"	https://www.submarino.com.br/produto/134254081?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
75	Smartphone Motorola Moto E5 Plus XT1924-3 Dual SIM 32GB Preto	https://www.submarino.com.br/produto/67893082?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
76	iPhone Xr 64GB Coral IOS12 4G + Wi-fi Câmera 12MP - Apple	https://www.submarino.com.br/produto/134073926?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
77	"Smartphone Asus Zenfone 5 Selfie Pro 128GB Dual Chip Android Nougat Tela 6"" Snapdragon 630 Octa-Core 4G Câmeras Frontal 20MP + 8MP Traseira 16MP + 8MP 3000mAh - Preto"	https://www.submarino.com.br/produto/133764637?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
78	"Smartphone Zenfone Asus Max Shot M2 ZB634KL-4A006BR 64 GB Dual Chip Android Oreo Tela 6,2"" Qualcomm QSP SIP1 4G Câmera tripla 12MP+5MP+8MP - Preto"	https://www.submarino.com.br/produto/134219180?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
79	iPhone Xs 512GB Prata IOS12 4G + Wi-fi Câmera 12MP - Apple	https://www.submarino.com.br/produto/134074611?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
80	"Smartphone LG K12 Plus 32GB Dual Chip Android 8.1 Oreo Tela 5,7""  Octa Core 2.0GHz 4G  Câmera 16MP Inteligência Artificial - Preto"	https://www.submarino.com.br/produto/134249709?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
81	"Smartphone Motorola Moto Z3 Play - Power Pack & Dtv Edition Dual Chip Android Oreo - 8.0 Tela 6"" Octa-Core 1.8 GHz 64GB 4G Câmera 12 + 5MP (Dual Traseira) - Indigo"	https://www.submarino.com.br/produto/133666181?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
82	"Smartphone LG K9 TV Dual Chip Android 7.0 Tela 5"" Quad Core 1.3 Ghz 16GB 4G Câmera 8MP - Azul"	https://www.submarino.com.br/produto/133331727?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
83	"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G Câmera 13MP - Violeta"	https://www.submarino.com.br/produto/133730980?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
